id,owner_id,shortcode,post_url,display_url,published,caption,likes_count,comments_count,is_video,video_view_count,inst_caption,query,tags
2039048545117920372,5316834612.0,BxMJ9kzh9x0,https://www.instagram.com/p/BxMJ9kzh9x0/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/59357184_687727541646830_17213945185512456_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=EYu7YGz5874AX-yiJbs&oh=bc18ad4a5494b4f1c616d0f71fa6ace2&oe=5EE4306D,2019-05-08 05:32:30+00:00,"Добро пожаловать в международный проект “#PutinIsNumberOne”.
🔴WWW.FORWARD-PUTIN.COM🔴

#ПутинНомерОдин #PutinIsNumberOne #PutinTeam #ПутинНашПрезидент #Putin #Путин #СильнаяРоссия #СильныйПрезидент #Бессмертныйполк #СильнаяСтрана #победа #ЕдинаяРоссия #россиявмоемсердце #Россия🇷🇺 #РФ #kremlin #ввп #ввпутин #БезопаснаяСтолица #Крым #вов #ЗаПутина #деньпобеды #9мая #Россия #Russia  #Новости #ЛидерыРоссии",45767.0,253.0,False,,"Photo by #PutinIsNumberOne on May 07, 2019. Image may contain: 2 people, suit, text that says 'C днём великой победы! международный международный проект проект #путинномеродин'",#бессмертныйполк,"['putinisnumberone', 'путинномеродин', 'putinisnumberone', 'putinteam', 'путиннашпрезидент', 'putin', 'путин', 'сильнаяроссия', 'сильныйпрезидент', 'бессмертныйполк', 'сильнаястрана', 'победа', 'единаяроссия', 'россиявмоемсердце', 'россия', 'рф', 'kremlin', 'ввп', 'ввпутин', 'безопаснаястолица', 'крым', 'вов', 'запутина', 'деньпобеды', '9мая', 'россия', 'russia', 'новости', 'лидерыроссии']"
2040121446413111428,2249193962.0,BxP96WAHBCE,https://www.instagram.com/p/BxP96WAHBCE/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/60020973_2974774285874045_7239339972676995828_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=yu-NBwESWLQAX_vsBH-&oh=c5479d576f4dbabded38127badfc43ce&oe=5EAC4F09,2019-05-09 17:07:34+00:00,"Победа,одна на всех!!!#бессмертныйполк ...............Потом грянул майский гром,а люди всё шли и шли с портретами своих дедов и прадедов!#деньпобеды Чтобы нашим внукам никогда не пришлось воевать!!! #спасибоветеранам #нашапобеда #нашигерои #намнуженмир @strizs @lizakostyukova_ @strizhenovae",43839.0,318.0,True,432185.0,,#бессмертныйполк,"['спасибоветеранам', 'бессмертныйполк', 'нашигерои', 'намнуженмир', 'нашапобеда', 'деньпобеды']"
1510204378304115617,13115790.0,BT1UuFzDnOh,https://www.instagram.com/p/BT1UuFzDnOh/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/18443443_457750224574162_1069922992483467264_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=5OM2aT_crMwAX9Gn6hX&oh=a27223cc4a7b3877a8d919047d03d407&oe=5EE4ED6C,2017-05-08 13:33:32+00:00,"Мне всегда хотелось отдать дань своему дедушке и сыграть разведчицу... чтобы он увидел, к сожалению не успела...
Гордимся.Помним.Любим. Трофимов Валентин Николаевич
#съемки #КазнитьНельзяПомиловать
#СпасибоДедуЗаПобеду",42415.0,128.0,False,,"Photo by Кожевникова Мария on May 08, 2017. Image may contain: 2 people, people standing, child and outdoor",#спасибодедузапобеду,"['съемки', 'казнитьнельзяпомиловать', 'спасибодедузапобеду']"
2305516370167284828,345742516.0,B_-1uxrq0Rc,https://www.instagram.com/p/B_-1uxrq0Rc/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/95904712_790513611480300_18703321889898963_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=1uQe4ulmPCcAX9OPoU9&oh=8a9c330a5d73f390170275f38461c8a0&oe=5EE16412,2020-05-09 21:16:30+00:00,"Лидия Штыкан. Николай Боярский, Павел Боярский, Екатерина Боярская. Наши герои! Все вернулись домой! Чудо! Бабушка Катя (снизу, справа) ушла от нас буквально 3 недели назад.  Помним, любим, благодарим! День Великой скорби и Великой радости! С Праздником Великой Победы! #75летпобеды",41339.0,230.0,False,,"Photo by Елизавета Боярская on May 09, 2020. Image may contain: 4 people",#75летпобеды,['75летпобеды']
2039811124203000821,269178402.0,BxO3Wj7ApP1,https://www.instagram.com/p/BxO3Wj7ApP1/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/59894785_364727590916513_8245446787450682445_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=OQ_H4ZHt8ZkAX8P40aE&oh=09269baa515a5b86e5f52383c434170d&oe=5EE45782,2019-05-09 06:47:36+00:00,"#VictoryDay ✊ Это маковое поле прям на границе Армении с Азербайджаном, в этот момент наш проводник рассказывал нам про конфликт армян с азербайджаном в этом месте, и когда мы увидели это поле, то моя дочь @kseniapetrukhina попросила остановиться и сделать фотографию маков, как она сказала: ""Пап, мне это надо для 9 мая 🙏 Это же как Бессмертный Полк!""... и пошла фотографировать маки, а я стал фотографировать её в маках. Объяснил ей, что к сожалению, мир на земле уже невозможен, и конфликты военные неизбежны, объяснил почему так... 🤦‍♂️ Но пока мы помним и поминаем, есть шанс... Спасибо Деду и Бабушке, Отцу и Матери, нашим Ветеранам, за Победу! Мир всем! 🤞 
#маковоеполе #мак #граница #Армения #Азербайджан #Мир #БессмертныйПолк #ДеньПобеды #нетвойне #рыжая #redgirl #red #Armenia #flowers",41273.0,192.0,False,,"Photo by Alexey A. Petrukhin in Armenia with @kseniapetrukhina. Image may contain: flower, plant, sky, outdoor and nature",#бессмертныйполк,"['victoryday', 'маковоеполе', 'мак', 'граница', 'армения', 'азербайджан', 'мир', 'бессмертныйполк', 'деньпобеды', 'нетвойне', 'рыжая', 'redgirl', 'red', 'armenia', 'flowers']"
1852380914292074181,235258491.0,Bm0-qCRF6bF,https://www.instagram.com/p/Bm0-qCRF6bF/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/39192476_456083714902354_6505872874929127424_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=yfzQYGbGL6IAX8sTBVu&oh=a8c4d4fcd95b3d03a7c774bf07160052&oe=5EE37B22,2018-08-23 16:17:14+00:00,"With my dearest friend #olyathompson and her girls who treated us all to a private concert. Head to stories to see their beauty in action ❣️❣️❣️ @anastasiavthompson #nataliathompson #mariathompson С моей близкой подругой Оленькой Томпсон и ее невероятно талантливыми дочерьми. В сториз я делюсь выдержками из постановки, который девочки нас с Олей порадовали. #гордостьРоссии",40733.0,128.0,False,,"Photo by Natalia Vodianova on August 23, 2018. Image may contain: 6 people, people standing and wedding",#гордостьроссии,"['olyathompson', 'nataliathompson', 'mariathompson', 'гордостьроссии']"
2305085646728980847,36303543.0,B_9Ty7OIelv,https://www.instagram.com/p/B_9Ty7OIelv/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/96364432_564967497760249_8726436374514927220_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=G6REROSYjoYAX_wZx6T&oh=9340219c9c802d9358153a304f6c1642&oe=5EBDD525,2020-05-09 07:06:58+00:00,#9мая #деньпобеды #деньпобеды2020 #75летпобеды,40641.0,1496.0,True,217582.0,,#деньпобеды2020,"['9мая', 'деньпобеды', 'деньпобеды2020', '75летпобеды']"
2305458112187996230,4179564539.0,B_-ofAtghhG,https://www.instagram.com/p/B_-ofAtghhG/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/96153101_526919558002666_1075456262052915598_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=FUPffKLlInkAX_XyCcx&oh=eda5317a74794ec64d99036c3723e198&oe=5EBD72FB,2020-05-09 19:23:52+00:00,"Я ХОЧУ ЭТО ОСТАВИТЬ ЭТОТ ТУТ! ⠀

Не думала,что столько выйдут на балкон с фонариками! ⠀

Было тихо и я вынесла колонку и включила всем известную песню «день победы»! ⠀ Руки тряслись, я немного перенервничала, не знаю как описать эмоции в этот момент. #деньпобеды #деньпобеды2020 #светпобеды ⠀
Как у вас это прошло? Расскажите!",40115.0,258.0,True,108626.0,,#деньпобеды,"['деньпобеды', 'деньпобеды2020', 'светпобеды']"
2040156118466874616,1917746513.0,BxQFy43jsz4,https://www.instagram.com/p/BxQFy43jsz4/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/59473946_319594612048849_438841429576226753_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Tl4e_Z26ckcAX_kgk3z&oh=b18c2933778b4de2f2989d687bc656ba&oe=5ED2183D,2019-05-09 18:13:03+00:00,"У моей прабабушки было 17 детей, 8 мальчиков и 9 девочек.

В 1941 все мужчины ушли на фронт.
Кто-то служил на подводной лодке (к сожалению ни один не выжил-задохнулись) ,кого-то направили в танковые войска, пехоту .
Вернулись только трое....
.
Прадедушка тоже служил , был генералом ,но позже объявлен без вести погибшим....
Моя семья отыскала его могилу 10 лет назад ,представляете?! .
Очень интересно почитать ваши истории!
Этот день с одной стороны радостный, а с другой пробирает до мурашек...
Слушаешь песни военных лет, видишь глаза ветеранов и ценишь еще больше все ,что досталось нам по наследству!🙏🏼
С ПРАЗДНИКОМ!ЭТОТ ДЕНЬ ПОБЕДЫ, ПОРОХОМ ПРОПАХ.....",39186.0,276.0,False,,"Photo by Антон Дудков in Moscow, Russia. Image may contain: 3 people, tree and outdoor",#бессмертныйполк2019,
2303625469106290328,440481453.0,B_4Hyi1n36Y,https://www.instagram.com/p/B_4Hyi1n36Y/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/96033942_542938839960096_4625950858712235351_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ucY0M3kyRCUAX-3qjCX&oh=515be6306b9e393dbfcad2b343443654&oe=5EBDD15C,2020-05-07 06:42:13+00:00,"Одна из любимых моих песен о войне... С наступающим юбилеем ВЕЛИКОЙ ПОБЕДЫ!!!!
#75 #my75 #75летпобеды #деньпобеды2020 #песни#овойне #СергейБезруков #безруков",39055.0,1324.0,True,220730.0,,#деньпобеды2020,"['75', 'my75', '75летпобеды', 'деньпобеды2020', 'песни', 'овойне', 'сергейбезруков', 'безруков']"
1775208446570600258,360716512.0,Biizq08HRdC,https://www.instagram.com/p/Biizq08HRdC/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e15/31557074_1298676436931875_4663081001545629696_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ulARJZ4fRVAAX84JpZQ&oh=9ad11eb9eb2b066e2754283ca3eb4a93&oe=5EAC7E4A,2018-05-09 04:52:55+00:00,"Низкий поклон вам , наши великие ВЕТЕРАНЫ !!! Моей бабушки уже нет с нами, но я очень хорошо помню её рассказы про войну. Про то,как их деревню обстреливали, как они под угрозой для собственной жизни прятали наших раненых солдат и делили с ними последнюю еду. Какие вы смелые и сильные , добрые и мудрые . С праздником великой ПОБЕДЫ 🔥#месяцмай #бесмертныйполк #анясеменович #9мая #победа #мызаценойнепостоим #ветераны",38929.0,277.0,True,1142865.0,,#бесмертныйполк,"['победа', 'анясеменович', 'ветераны', 'месяцмай', 'бесмертныйполк', 'мызаценойнепостоим', '9мая']"
2305111102505821344,324942506.0,B_9ZlWwqySg,https://www.instagram.com/p/B_9ZlWwqySg/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/96593623_2753781961414838_3027634689964134944_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=lEr89zuOqI4AX-YFsax&oh=c4f27bae72e4e038aabd4c33cea6545e&oe=5EE30648,2020-05-09 07:51:18+00:00,"Своему сыну я передам нашу семейную реликвию - гимнастерку с медалями прадеда и буду с гордостью рассказывать о подвиге, за который Черкасов Иван Гаврилович был награждён медалью «ЗА ОТВАГУ».
Из наградного листа:
«...в момент активной обороны и наступательных операций в районе г. Ленинграда. 15 декабря 1941 г. вынес на себе с поля боя 4-х офицеров и 15 человек солдат и сержантов .
16 декабря 1941 года был тяжело ранен в левую ногу с повреждением костей...»
Кровь от крови! Мы с Вами - потомки Великого поколения , людей, которые подвигами и ценой своей жизни отстояли РУССКУЮ ЗЕМЛЮ!
И наши дети должны знать об этом! Мы должны сохранить память об этом.
С Днём Великой Победы!

#деньпобеды #подвиг #75летпобеды #9мая #спасибодедузапобеду",38514.0,219.0,False,,"Photo by Андрей Черкасов on May 09, 2020. Image may contain: 1 person",#спасибодедузапобеду,"['деньпобеды', 'подвиг', '75летпобеды', '9мая', 'спасибодедузапобеду']"
2040116292979023711,13115790.0,BxP8vWfgF9f,https://www.instagram.com/p/BxP8vWfgF9f/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/58409368_2296329964023662_6017465684446759038_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=l8gvjXiEU_8AX8D_HKc&oh=0d33175f900c3d7488fed1aecd688a6d&oe=5ED3C95C,2019-05-09 16:53:55+00:00,"Река из людей #Бессмертныйполк Не передаваемые ощущения, когда более 500 тысяч людей единое целое!  Послушайте в сторис, какую историю рассказала внучка Маршала Конева И.С @ekoneva
#ДеньПобеды #9мая #Герои #СпасибоДедуЗаПобеду",37543.0,104.0,False,,"Photo shared by Кожевникова Мария on May 09, 2019 tagging @ekoneva. Image may contain: 6 people",#бессмертныйполк,"['герои', 'бессмертныйполк', '9мая', 'деньпобеды', 'спасибодедузапобеду']"
1510981587726267349,1138825314.0,BT4Fb-elHPV,https://www.instagram.com/p/BT4Fb-elHPV/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/18444059_1363914067021405_3085872944920920064_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=bCmnJV1Q08sAX_W28Pu&oh=44608e26728fd7c719bc7ead0117bc49&oe=5ED3133D,2017-05-09 15:17:43+00:00,#БессмертныйПолк2017  #9мая #ВеликаяПобеда #ДеньПобеды #ПарадПобеды,36990.0,114.0,False,,Photo by Первый информационный портал in Красная Площадь. Image may contain: 1 person,#бессмертныйполк2017,"['парадпобеды', '9мая', 'бессмертныйполк2017', 'деньпобеды', 'великаяпобеда']"
2039084683819653620,3161419972.0,BxMSLdmApn0,https://www.instagram.com/p/BxMSLdmApn0/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/58410053_164701864547241_7087581443173153956_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=hT_qeljEtTcAX-iBptn&oh=37433e38369d6b86a29759a141accd5a&oe=5EE421F1,2019-05-08 06:44:18+00:00,"МОЙ БЕССМЕРТНЫЙ ПОЛК - мой дед, Иван Николаевич Николаев, прошедший всю войну и дошедший до Берлина. Расскажу о нём в программе @maxgalkinru Сегодня Вечером на @1tv 10 мая в 19:20! С Великим Праздником - ДНЁМ ПОБЕДЫ! #игорьниколаев #бессмертныйполк #деньпобеды #дед #иванниколаев
Фото @marinagolova",36775.0,533.0,False,,"Photo by Игорь Николаев/Igor Nikolaev in Moscow Oblast. Image may contain: 2 people, text that says 'николаев иван николаевич хполк'",#бессмертныйполк,"['игорьниколаев', 'бессмертныйполк', 'деньпобеды', 'дед', 'иванниколаев']"
1775532857294596663,1758577581.0,Bij9bn-FCo3,https://www.instagram.com/p/Bij9bn-FCo3/,https://instagram.fhel5-1.fna.fbcdn.net/v/t51.2885-15/e15/31816138_1017237565119593_748525959749042176_n.jpg?_nc_ht=instagram.fhel5-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=JQoDfUy-RH8AX_yqHF3&oh=7ffeb41fd3137875149be42a52e51822&oe=5EBF2891,2018-05-09 15:36:04+00:00,"О ветеранах нужно вспоминать не только 9-го мая, а помнить о них каждый день! Ведь даже отдав все наше богатство, мы никогда не сможем отплатить свой долг перед ними.
С Днём Победы !!! Ұлы Жеңіс күні құтты болсын!!!
#спасибодедузапобеду
___________________________
🎥- @abylay_10
👴🏻- @erken66
😏- @yerbool
🙎🏻‍♂️- @kadyrbayev_
📽- @aden_margulan
#TJokers",36672.0,356.0,True,134523.0,,#спасибодедузапобеду,"['спасибодедузапобеду', 'tjokers']"
1510817177383671359,25194884.0,BT3gDfagxY_,https://www.instagram.com/p/BT3gDfagxY_/,https://instagram.frix7-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/18443674_219261665238857_8652952869017747456_n.jpg?_nc_ht=instagram.frix7-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YzNR4ZgL-CsAX874a3K&oh=a610f97842f6785a41816c9bb7f7dd7b&oe=5EE45B4B,2017-05-09 09:51:04+00:00,"Вот он, дедушка, который так и не стал дедушкой... Борис Самошкин. На этой фотографии ему 19 лет - не верится, да? Выглядит гораздо старше. А ведь в  20 его уже не стало...
В галерее фото выписки из списка безвозвратных потерь и краткое изложение личного подвига. Об этом мне бабушка не рассказывала, они не знали никаких подробностей о том, как погиб их Борька. Мы нашли эту информацию только год назад на сайтах #Мемориал и #ПамятьНарода. Низкий поклон их создателям за это! 
Но мне так и не удалось отыскать на картах эти населенные пункты в Венгрии, в боях за которые геройски погиб гвардии лейтенант Самошкин: Валатонфикоян и Мезесентдверди. Уверена, он тоже не мог выговорить эти названия... P.S. Кто-нибудь знает, что означает пометка %ГОЛОД%  в нижнем правом углу наградного листа?
#МесяцМай
#БессмертныйПолк",36388.0,210.0,False,,"Photo by NEW! Маски для Stories! 🥑 on May 09, 2017. Image may contain: 1 person, text",#памятьнарода,"['мемориал', 'памятьнарода', 'месяцмай', 'бессмертныйполк']"
